Image_ID srad_max srad_maxLoc srad_mean srad_var srad_dist sang_max sang_maxLoc sang_mean sang_var sang_dist wave_1 wave_2 wave_3 wave_4 wave_5 wave_6 wave_7 wave_8 wave_9 wave_10
11943 1.31105000e+05 1.00000000e+00 3.07465195e+04 1.43503488e+09 1.00358484e+05 1.35287031e+05 8.80000000e+01 1.33532531e+05 5.62639375e+05 1.75450000e+03 9.99208984e+01 9.07270703e-03 5.98266674e-03 1.11950347e-02 1.16491774e-02 1.49735268e-02 1.41482139e-02 8.48957431e-03 2.14619329e-03 1.35843130e-03
11945 1.3163800e+05 1.0000000e+00 2.6610713e+04 8.9079360e+08 1.0502729e+05 1.3463069e+05 8.8000000e+01 1.3334112e+05 2.5664800e+05 1.2895625e+03 9.9935234e+01 1.0245229e-02 3.7046822e-03 1.2027717e-03 1.2630858e-02 1.3139447e-02 7.1281283e-03 1.0646769e-02 2.5487626e-03 3.4345167e-03
11946 1.3076100e+05 1.0000000e+00 3.2571143e+04 1.2595652e+09 9.8189859e+04 1.3487695e+05 8.8000000e+01 1.3312325e+05 5.8859244e+05 1.7537031e+03 9.9898888e+01 9.6408427e-03 3.5908227e-03 4.1277697e-03 1.7859560e-02 1.8775119e-02 3.0281195e-02 1.0873051e-02 3.2797859e-03 2.5632016e-03
11949 1.30939000e+05 1.00000000e+00 2.64473223e+04 9.17104960e+08 1.04491680e+05 1.33948891e+05 9.50000000e+01 1.32723328e+05 3.47588562e+05 1.22556250e+03 9.99384384e+01 8.46765097e-03 3.16585717e-03 1.82306976e-03 1.12906992e-02 1.06263477e-02 1.18108215e-02 8.46765097e-03 2.24821968e-03 3.58038954e-03
1194 1.30328000e+05 1.00000000e+00 2.80098047e+04 9.95086336e+08 1.02318195e+05 1.33980328e+05 8.40000000e+01 1.32221000e+05 4.87101594e+05 1.75932812e+03 9.99318161e+01 8.29510111e-03 3.32828681e-03 1.94480724e-03 1.21504823e-02 2.03597452e-02 1.03540216e-02 7.95172900e-03 1.54968386e-03 2.22418783e-03
11952 1.3131000e+05 1.0000000e+00 3.0498717e+04 1.1384001e+09 1.0081128e+05 1.3545525e+05 8.8000000e+01 1.3369744e+05 6.0061869e+05 1.7578125e+03 9.9934181e+01 8.9996979e-03 6.2870397e-03 6.3902764e-03 1.2962643e-02 1.1067199e-02 5.8964002e-03 9.0827495e-03 2.5257904e-03 2.5986494e-03
11954 1.3089300e+05 1.0000000e+00 3.1786658e+04 1.5833786e+09 9.9106344e+04 1.3537180e+05 8.4000000e+01 1.3349358e+05 7.6145475e+05 1.8782188e+03 9.9914864e+01 8.8825580e-03 4.9855327e-03 6.7241075e-03 1.0571629e-02 1.5018507e-02 2.1579964e-02 9.0437038e-03 2.6802127e-03 5.6266687e-03
11956 1.32360000e+05 1.00000000e+00 2.06791660e+04 1.06558150e+09 1.11680836e+05 1.35270062e+05 9.10000000e+01 1.34000938e+05 3.79129375e+05 1.26912500e+03 9.99695587e+01 3.38239037e-03 1.86061545e-03 2.89186602e-03 4.58579417e-03 4.48940601e-03 8.38645268e-03 3.04356520e-03 8.79185856e-04 8.42858572e-04
11957 1.3114000e+05 1.0000000e+00 2.3482590e+04 9.0297312e+08 1.0765741e+05 1.3349089e+05 9.9000000e+01 1.3267250e+05 1.5796272e+05 8.1839062e+02 9.9955566e+01 7.9418402e-03 2.8543400e-03 1.9878836e-03 1.0054501e-02 5.1529659e-03 4.0302537e-03 8.5786106e-03 1.9051242e-03 1.7788452e-03
11958 1.31596000e+05 1.00000000e+00 2.26842305e+04 8.72516032e+08 1.08911766e+05 1.34303766e+05 9.90000000e+01 1.32937875e+05 2.54781688e+05 1.36589062e+03 9.99558029e+01 8.04087613e-03 1.80262397e-03 2.35632458e-03 1.01035405e-02 6.84701512e-03 2.84209312e-03 8.80328938e-03 1.99322379e-03 1.33644859e-03
11959 1.3090900e+05 1.0000000e+00 2.6898004e+04 9.2069472e+08 1.0401100e+05 1.3392766e+05 9.1000000e+01 1.3273341e+05 3.0307456e+05 1.1942500e+03 9.9936104e+01 9.5161628e-03 3.1380975e-03 2.4153567e-03 1.2429978e-02 1.0636087e-02 1.1340372e-02 7.8204218e-03 2.3738185e-03 4.1554947e-03
1195 1.3104500e+05 1.0000000e+00 3.0375934e+04 1.3948156e+09 1.0066906e+05 1.3580228e+05 8.0000000e+01 1.3341880e+05 9.4920331e+05 2.3834844e+03 9.9929680e+01 8.2146619e-03 4.9244082e-03 6.2871147e-03 1.3467758e-02 1.4477656e-02 1.0597678e-02 7.4761319e-03 2.0894022e-03 2.6971898e-03
11960 1.3060100e+05 1.0000000e+00 3.2235230e+04 1.4815690e+09 9.8365766e+04 1.3461162e+05 9.9000000e+01 1.3292684e+05 5.6873606e+05 1.6847812e+03 9.9919823e+01 1.0875601e-02 3.1776088e-03 1.1130496e-02 1.0569793e-02 1.9275902e-02 9.9987630e-03 8.7709334e-03 2.7114048e-03 3.6484129e-03
11961 1.3065900e+05 1.0000000e+00 2.8829420e+04 1.1099363e+09 1.0182958e+05 1.3440039e+05 8.8000000e+01 1.3275864e+05 5.0062338e+05 1.6417500e+03 9.9934761e+01 8.3790533e-03 3.9359694e-03 3.2581766e-03 1.0967824e-02 1.7128518e-02 8.4915068e-03 8.1693130e-03 3.1914022e-03 1.6341761e-03
11962 1.36091781e+05 2.00000000e+00 3.82230898e+04 1.79695078e+09 9.78686875e+04 1.40324109e+05 8.80000000e+01 1.38447906e+05 6.26416375e+05 1.87620312e+03 9.98880386e+01 1.00232437e-02 9.96854249e-03 2.72134561e-02 1.12519525e-02 2.24141385e-02 1.77358184e-02 1.01130111e-02 1.59479899e-03 1.54517288e-03
11963 1.3131500e+05 1.0000000e+00 3.0896793e+04 1.2453076e+09 1.0041820e+05 1.3693469e+05 8.8000000e+01 1.3390539e+05 1.1488620e+06 3.0292969e+03 9.9911720e+01 9.5017562e-03 4.4784602e-03 4.6905736e-03 1.2870144e-02 1.1646673e-02 2.9301910e-02 8.6715212e-03 2.2338582e-03 4.8213955e-03
11967 1.3105200e+05 1.0000000e+00 2.9189271e+04 1.0211518e+09 1.0186273e+05 1.3613077e+05 8.4000000e+01 1.3336484e+05 1.1632715e+06 2.7659219e+03 9.9923569e+01 8.9421952e-03 3.9470033e-03 4.0780455e-03 1.5028720e-02 1.6344883e-02 1.4992235e-02 7.8463797e-03 1.6541420e-03 3.4969992e-03
11968 1.3111700e+05 1.0000000e+00 2.3636408e+04 8.2596218e+08 1.0748059e+05 1.3383714e+05 9.5000000e+01 1.3260409e+05 1.5916503e+05 1.2330469e+03 9.9947227e+01 1.0889404e-02 3.9010281e-03 7.2133169e-04 1.2133561e-02 5.4681418e-03 3.0306871e-03 1.2204996e-02 3.0542302e-03 1.2451917e-03
1196 1.30807000e+05 1.00000000e+00 2.32993203e+04 8.29060416e+08 1.07507680e+05 1.33010938e+05 9.90000000e+01 1.32136562e+05 1.00577664e+05 8.74375000e+02 9.99460602e+01 1.14407893e-02 2.91103870e-03 1.27486826e-03 1.47843454e-02 4.16711997e-03 3.60945892e-03 1.30796665e-02 1.97047461e-03 6.83083024e-04
11971 1.31059000e+05 1.00000000e+00 2.88441445e+04 1.27900045e+09 1.02214859e+05 1.35424172e+05 9.10000000e+01 1.33419047e+05 7.59887125e+05 2.00512500e+03 9.99207153e+01 8.36780574e-03 3.66994669e-03 3.55411344e-03 1.31732235e-02 1.53277032e-02 2.41863336e-02 6.78981375e-03 1.86120847e-03 2.27906415e-03
11972 1.3079300e+05 1.0000000e+00 2.3239926e+04 8.5597568e+08 1.0755308e+05 1.3323512e+05 9.5000000e+01 1.3209819e+05 2.0408686e+05 1.1369375e+03 9.9957047e+01 9.0509132e-03 2.3494870e-03 1.0078809e-03 1.0103927e-02 8.0917571e-03 2.4699885e-03 7.1901670e-03 1.8558799e-03 7.9434970e-04
11974 1.31824000e+05 1.00000000e+00 3.04734434e+04 1.24153882e+09 1.01350555e+05 1.36652625e+05 9.50000000e+01 1.34357547e+05 1.06034062e+06 2.29507812e+03 9.99231415e+01 1.05281137e-02 3.86124197e-03 4.79528354e-03 1.28761921e-02 1.45350043e-02 1.49272624e-02 9.62183438e-03 3.11386213e-03 2.46817037e-03
11975 1.3100000e+05 1.0000000e+00 2.9097383e+04 1.2374755e+09 1.0190262e+05 1.3479247e+05 8.4000000e+01 1.3329456e+05 5.0065381e+05 1.4979062e+03 9.9911980e+01 1.0887087e-02 5.3489194e-03 3.0896626e-03 1.0618852e-02 1.0168088e-02 3.2300822e-02 8.9260349e-03 3.0555644e-03 3.6085928e-03
11976 1.5065538e+05 2.0000000e+00 3.0214555e+04 2.0154582e+09 1.2044082e+05 1.4167047e+05 8.8000000e+01 1.3830984e+05 2.4361910e+06 3.3606250e+03 9.9909355e+01 5.5842851e-03 5.7285973e-03 9.7332569e-03 7.9603456e-03 1.7901678e-02 3.6159873e-02 4.4074706e-03 1.3491389e-03 1.6860820e-03
1197 1.30821000e+05 1.00000000e+00 2.65856465e+04 9.10708480e+08 1.04235352e+05 1.33681391e+05 9.50000000e+01 1.32510406e+05 2.35886203e+05 1.17098438e+03 9.99425888e+01 8.74643214e-03 3.84814199e-03 1.52672536e-03 1.32310055e-02 1.10010495e-02 5.72913093e-03 8.14250205e-03 3.34736914e-03 1.82306801e-03
11981 1.3091700e+05 1.0000000e+00 3.1581217e+04 1.4242102e+09 9.9335781e+04 1.3558072e+05 8.8000000e+01 1.3347073e+05 7.9052162e+05 2.1099844e+03 9.9919868e+01 9.4826790e-03 5.1325355e-03 8.8195419e-03 1.1970814e-02 1.8559242e-02 1.2538708e-02 8.1222532e-03 3.3887455e-03 2.0946097e-03
11983 1.3126000e+05 1.0000000e+00 3.2633070e+04 1.4879960e+09 9.8626930e+04 1.3530722e+05 9.9000000e+01 1.3380203e+05 4.9315856e+05 1.5051875e+03 9.9895233e+01 1.1660905e-02 4.8258128e-03 7.3047616e-03 1.4112389e-02 1.3836376e-02 4.0074173e-02 8.0163116e-03 2.7527290e-03 2.1209382e-03
11986 1.9142131e+05 2.0000000e+00 3.4098746e+04 2.7878328e+09 1.5732256e+05 1.4111828e+05 9.1000000e+01 1.3963958e+05 7.8843131e+05 1.4787031e+03 9.9855652e+01 5.4124747e-03 7.6108230e-03 1.0513165e-02 8.2012648e-03 1.8334812e-02 8.0908477e-02 3.6879084e-03 1.0700137e-03 8.5463533e-03
11989 1.3137500e+05 1.0000000e+00 2.8657680e+04 1.2272890e+09 1.0271732e+05 1.3564675e+05 9.9000000e+01 1.3358131e+05 8.0479994e+05 2.0654375e+03 9.9909584e+01 8.1831533e-03 3.7667255e-03 2.4249977e-03 1.1982104e-02 8.7598888e-03 4.1294970e-02 7.5727133e-03 2.4687974e-03 3.8499795e-03
11992 1.3043200e+05 1.0000000e+00 3.1468355e+04 1.3087354e+09 9.8963641e+04 1.3502627e+05 8.4000000e+01 1.3279002e+05 8.5591094e+05 2.2362500e+03 9.9920471e+01 9.6788295e-03 4.6312637e-03 7.5087859e-03 1.1139669e-02 2.1014640e-02 1.1255199e-02 8.9694476e-03 2.2972170e-03 2.9898903e-03
11995 1.33299000e+05 1.00000000e+00 2.71971523e+04 1.40039718e+09 1.06101844e+05 1.37747938e+05 8.80000000e+01 1.35948594e+05 1.17785212e+06 1.79934375e+03 9.99336777e+01 6.98652724e-03 4.05461947e-03 1.31701436e-02 8.84500146e-03 9.74079501e-03 1.39058735e-02 5.76097472e-03 1.52007607e-03 2.31166952e-03
11998 1.3055300e+05 1.0000000e+00 2.1814430e+04 8.7301805e+08 1.0873857e+05 1.3221888e+05 9.5000000e+01 1.3179967e+05 3.3439594e+04 4.1920312e+02 9.9960167e+01 8.4479703e-03 2.6922566e-03 1.3205084e-03 1.0381671e-02 3.2912837e-03 6.8207108e-04 1.0003337e-02 2.1803023e-03 7.7365868e-04
1199 1.3171300e+05 1.0000000e+00 3.2408936e+04 1.3008602e+09 9.9304062e+04 1.3759442e+05 8.8000000e+01 1.3440083e+05 1.5788784e+06 3.1935938e+03 9.9869080e+01 7.7200462e-03 4.8789838e-03 3.0700571e-03 1.7889719e-02 3.7018605e-02 4.6075318e-02 7.4549089e-03 3.0524493e-03 3.7733992e-03
11 1.3095500e+05 1.0000000e+00 2.6216260e+04 9.5929958e+08 1.0473874e+05 1.3298609e+05 9.1000000e+01 1.3253252e+05 5.9052066e+04 4.5357812e+02 9.9946388e+01 8.6634802e-03 6.1306157e-03 5.8591873e-03 1.0006191e-02 5.8516264e-03 5.9393854e-03 7.4043130e-03 1.9816230e-03 1.7624113e-03
12004 1.3128000e+05 1.0000000e+00 3.1994082e+04 1.5583025e+09 9.9285922e+04 1.3617484e+05 8.8000000e+01 1.3398552e+05 9.6388962e+05 2.1893281e+03 9.9895004e+01 1.1123834e-02 4.7380268e-03 8.2594529e-03 1.3324861e-02 1.8148893e-02 3.5551351e-02 9.0355137e-03 2.9923115e-03 1.7431008e-03
12006 1.3132300e+05 1.0000000e+00 2.6482434e+04 9.4077235e+08 1.0484056e+05 1.3454030e+05 8.8000000e+01 1.3298289e+05 4.5108981e+05 1.5574062e+03 9.9943893e+01 8.8041294e-03 4.6902262e-03 2.0633447e-03 9.2194872e-03 8.7192087e-03 1.1537245e-02 7.5283824e-03 1.8301799e-03 1.6435405e-03
12007 1.3046500e+05 1.0000000e+00 2.7266656e+04 1.1126104e+09 1.0319834e+05 1.3360114e+05 8.8000000e+01 1.3225205e+05 3.0297050e+05 1.3490938e+03 9.9931107e+01 9.4938101e-03 3.8575670e-03 2.5082424e-03 9.2653669e-03 8.8952808e-03 2.1859944e-02 8.0810832e-03 1.8917737e-03 3.0196027e-03
12008 1.3143400e+05 1.0000000e+00 2.5144857e+04 9.2615706e+08 1.0628914e+05 1.3488178e+05 8.4000000e+01 1.3331252e+05 4.1831644e+05 1.5692656e+03 9.9949699e+01 8.3192550e-03 3.2333834e-03 2.4801844e-03 1.0801100e-02 5.5893627e-03 6.4961649e-03 1.0564168e-02 1.9628284e-03 7.6614530e-04
12015 1.31332000e+05 1.00000000e+00 2.28633027e+04 8.73961600e+08 1.08468695e+05 1.33989906e+05 9.90000000e+01 1.32671922e+05 2.26106641e+05 1.31798438e+03 9.99553909e+01 8.00794177e-03 2.55534076e-03 1.86849153e-03 1.13606481e-02 6.63792994e-03 3.93090025e-03 7.72310421e-03 1.94264669e-03 4.99197224e-04
12016 1.3161300e+05 1.0000000e+00 2.7940107e+04 9.1241638e+08 1.0367289e+05 1.3482003e+05 8.8000000e+01 1.3348609e+05 3.1560875e+05 1.3339375e+03 9.9930656e+01 1.1788425e-02 4.3868758e-03 1.9629819e-03 1.3613604e-02 1.3024030e-02 8.1503326e-03 1.0636598e-02 2.5129616e-03 3.2694833e-03
12019 1.3113700e+05 1.0000000e+00 3.0898637e+04 1.2249110e+09 1.0023836e+05 1.3503145e+05 9.1000000e+01 1.3348978e+05 4.7782400e+05 1.5416719e+03 9.9900383e+01 1.0092129e-02 4.9810107e-03 6.7675207e-03 1.5254915e-02 1.7743751e-02 2.8755860e-02 1.0056437e-02 3.1044444e-03 2.7679184e-03
12021 1.31480000e+05 1.00000000e+00 2.91442695e+04 1.38434291e+09 1.02335734e+05 1.34852969e+05 8.00000000e+01 1.33711828e+05 3.56623656e+05 1.14114062e+03 9.99341354e+01 8.52286816e-03 5.19477483e-03 7.88684562e-03 1.17415031e-02 1.16187474e-02 7.51594780e-03 8.98436457e-03 2.74678273e-03 1.56161271e-03
12022 1.34443000e+05 1.00000000e+00 2.46852383e+04 1.17254298e+09 1.09757766e+05 1.39048094e+05 7.60000000e+01 1.37127203e+05 8.66676625e+05 1.92089062e+03 9.99262314e+01 6.50328584e-03 4.39385558e-03 1.08795371e-02 7.07457075e-03 8.42252467e-03 2.75825001e-02 5.43425465e-03 1.28715427e-03 2.10209750e-03
12023 1.30955000e+05 1.00000000e+00 1.99450547e+04 8.72191616e+08 1.11009945e+05 1.32450859e+05 8.80000000e+01 1.31940219e+05 3.89757930e+04 5.10640625e+02 9.99677277e+01 6.47502951e-03 1.84036687e-03 1.04898971e-03 8.59406870e-03 2.30446644e-03 1.13703555e-03 8.34933296e-03 1.82096323e-03 6.51294657e-04
12025 1.3101800e+05 1.0000000e+00 2.7085031e+04 9.8132102e+08 1.0393297e+05 1.3479178e+05 9.1000000e+01 1.3309419e+05 4.9562378e+05 1.6975938e+03 9.9926048e+01 1.0254233e-02 4.7441865e-03 2.9267375e-03 1.1404514e-02 8.3827777e-03 2.4132915e-02 7.8582969e-03 2.1143188e-03 2.1079862e-03
12026 1.3032500e+05 1.0000000e+00 2.9909293e+04 1.1129896e+09 1.0041570e+05 1.3438225e+05 8.4000000e+01 1.3233438e+05 7.2519431e+05 2.0478750e+03 9.9920464e+01 1.1722599e-02 3.4930734e-03 5.2914447e-03 1.0469776e-02 1.7614385e-02 1.5415644e-02 9.5422082e-03 2.9660370e-03 2.9985160e-03
12027 1.31375000e+05 1.00000000e+00 3.06697617e+04 1.42554381e+09 1.00705234e+05 1.35387500e+05 8.00000000e+01 1.33762281e+05 6.42261250e+05 1.62521875e+03 9.99160080e+01 9.57182143e-03 5.08628832e-03 3.62601178e-03 1.26058795e-02 1.61632784e-02 1.92722362e-02 1.13140326e-02 2.73369090e-03 3.55897378e-03
12031 1.3177500e+05 1.0000000e+00 2.4530900e+04 8.2436480e+08 1.0724410e+05 1.3388331e+05 1.0300000e+02 1.3317653e+05 9.0067781e+04 7.0678125e+02 9.9938210e+01 1.3399898e-02 3.5827723e-03 1.4612776e-03 1.5380040e-02 4.7525885e-03 2.7463699e-03 1.5822036e-02 3.2011720e-03 1.3518700e-03
12034 1.34501000e+05 1.00000000e+00 3.03050840e+04 1.75959949e+09 1.04195914e+05 1.39539344e+05 7.60000000e+01 1.37552109e+05 9.36421688e+05 1.98723438e+03 9.98940430e+01 5.19359298e-03 6.43126853e-03 9.26915929e-03 8.26709811e-03 1.42520247e-02 5.54129407e-02 4.53256723e-03 1.40291988e-03 1.13623647e-03
12037 1.3110700e+05 1.0000000e+00 3.3618473e+04 1.5165174e+09 9.7488531e+04 1.3532178e+05 8.4000000e+01 1.3377516e+05 5.5307306e+05 1.5466250e+03 9.9883064e+01 1.1884648e-02 6.9012302e-03 1.3024715e-02 1.4234506e-02 9.8221935e-03 4.3633189e-02 1.0349798e-02 2.7384076e-03 4.2659198e-03
12039 1.3178300e+05 1.0000000e+00 3.3940113e+04 1.2481060e+09 9.7842891e+04 1.3715180e+05 9.9000000e+01 1.3457428e+05 1.1972029e+06 2.5775156e+03 9.9886810e+01 9.9393427e-03 6.3837417e-03 4.4745249e-03 1.6562616e-02 2.6021030e-02 3.0527875e-02 1.2282507e-02 2.8189381e-03 4.1996273e-03
1203 1.3313100e+05 1.0000000e+00 2.6240561e+04 9.0193510e+08 1.0689044e+05 1.3576466e+05 8.8000000e+01 1.3480950e+05 2.2812900e+05 9.5515625e+02 9.9941017e+01 1.0284448e-02 2.9680557e-03 3.0136271e-03 1.2813337e-02 6.4842557e-03 5.8582528e-03 1.3125118e-02 2.4007871e-03 1.9663977e-03
12040 1.4994783e+05 2.0000000e+00 3.1568260e+04 1.9521741e+09 1.1837957e+05 1.3735570e+05 9.5000000e+01 1.3567884e+05 6.4379269e+05 1.6768594e+03 9.9926758e+01 6.3983705e-03 5.6345793e-03 7.5336676e-03 7.8340638e-03 1.2234119e-02 2.5121218e-02 4.7600656e-03 1.3882866e-03 2.3358082e-03
12041 1.3094600e+05 1.0000000e+00 1.9442650e+04 8.7673421e+08 1.1150335e+05 1.3233930e+05 9.1000000e+01 1.3196869e+05 3.1316230e+04 3.7060938e+02 9.9967758e+01 7.9668919e-03 2.0596317e-03 7.0091704e-04 8.7370053e-03 2.3133541e-03 1.6079663e-03 7.1131820e-03 1.3387606e-03 3.9420422e-04
12043 1.3081300e+05 1.0000000e+00 3.0825990e+04 1.2862113e+09 9.9987008e+04 1.3457448e+05 8.8000000e+01 1.3299580e+05 5.0932803e+05 1.5786875e+03 9.9906952e+01 8.1226025e-03 4.8343278e-03 3.5730754e-03 1.4399496e-02 1.4001590e-02 3.3531815e-02 9.4317812e-03 2.0620383e-03 3.0246032e-03
12046 1.3300800e+05 1.0000000e+00 2.6442205e+04 9.8368813e+08 1.0656580e+05 1.3591653e+05 9.9000000e+01 1.3476898e+05 2.4892280e+05 1.1475469e+03 9.9937881e+01 9.7667770e-03 2.5313555e-03 1.7884201e-03 1.1710296e-02 6.5630111e-03 1.5940458e-02 1.0651772e-02 2.2970866e-03 8.3835737e-04
12047 1.3136600e+05 1.0000000e+00 3.0686312e+04 1.3406348e+09 1.0067969e+05 1.3580364e+05 8.8000000e+01 1.3381733e+05 7.3008756e+05 1.9863125e+03 9.9925217e+01 8.1612803e-03 5.2608359e-03 5.9818714e-03 1.2695328e-02 1.3287284e-02 1.5461884e-02 8.3924299e-03 2.9523205e-03 2.4879938e-03
12048 1.30983000e+05 1.00000000e+00 2.72276426e+04 1.00345184e+09 1.03755359e+05 1.34942969e+05 9.90000000e+01 1.33099766e+05 6.26692250e+05 1.84320312e+03 9.99352798e+01 6.52516494e-03 4.46974300e-03 2.65108072e-03 1.10631101e-02 1.20384619e-02 1.58605836e-02 8.06961488e-03 1.90857728e-03 2.10395968e-03
12052 1.30931000e+05 1.00000000e+00 3.01892480e+04 1.10877274e+09 1.00741750e+05 1.35097688e+05 9.10000000e+01 1.32970203e+05 7.18257000e+05 2.12748438e+03 9.99250793e+01 8.26059747e-03 3.74650816e-03 5.73885022e-03 1.32494820e-02 2.08465587e-02 1.04118595e-02 7.90254585e-03 2.77976971e-03 1.96361379e-03
12053 1.3110500e+05 1.0000000e+00 3.1878707e+04 1.2930199e+09 9.9226297e+04 1.3510930e+05 9.9000000e+01 1.3354473e+05 3.1761341e+05 1.5645625e+03 9.9919533e+01 8.7868366e-03 4.8355982e-03 5.7866164e-03 1.2624668e-02 1.2823625e-02 2.0090675e-02 8.3762826e-03 2.9315492e-03 4.1596149e-03
12054 1.3215400e+05 1.0000000e+00 2.9963191e+04 9.6085990e+08 1.0219081e+05 1.3668652e+05 8.8000000e+01 1.3439109e+05 7.5654931e+05 2.2954219e+03 9.9915939e+01 8.5282838e-03 4.8886901e-03 3.8296182e-03 1.4092758e-02 2.3460843e-02 1.2715961e-02 8.6571472e-03 3.5693143e-03 4.2692744e-03
12055 1.3071400e+05 1.0000000e+00 2.8233365e+04 1.1094061e+09 1.0248063e+05 1.3421312e+05 9.1000000e+01 1.3280975e+05 4.3959812e+05 1.4033750e+03 9.9936134e+01 8.8527203e-03 3.5708840e-03 3.2187428e-03 1.3157827e-02 1.1046439e-02 1.0507545e-02 1.0343639e-02 2.0200792e-03 1.0979879e-03
12062 1.3124600e+05 1.0000000e+00 3.0246801e+04 1.4257814e+09 1.0099920e+05 1.3557070e+05 8.8000000e+01 1.3363883e+05 7.3803681e+05 1.9318750e+03 9.9923653e+01 1.0778882e-02 3.4005046e-03 5.8436301e-03 1.1336973e-02 1.4924495e-02 1.5684841e-02 1.0482024e-02 2.2976750e-03 1.5711169e-03
12063 1.3088600e+05 1.0000000e+00 3.0986549e+04 1.3246441e+09 9.9899453e+04 1.3523322e+05 8.0000000e+01 1.3334511e+05 7.0179394e+05 1.8881094e+03 9.9923378e+01 9.2269778e-03 6.1470899e-03 8.6400276e-03 1.2444925e-02 1.5997943e-02 9.8963976e-03 8.0150208e-03 3.3933299e-03 2.8563852e-03
12064 1.3097000e+05 1.0000000e+00 2.0388469e+04 8.6544595e+08 1.1058153e+05 1.3250553e+05 8.8000000e+01 1.3197967e+05 4.0428703e+04 5.2585938e+02 9.9966301e+01 6.2064058e-03 2.0193227e-03 1.1500902e-03 9.3752462e-03 2.4057326e-03 1.3466435e-03 8.7247677e-03 1.8328299e-03 6.7081733e-04
12066 1.3209700e+05 1.0000000e+00 3.0663639e+04 1.5581865e+09 1.0143336e+05 1.3690566e+05 8.8000000e+01 1.3523723e+05 7.7580025e+05 1.6684219e+03 9.9899086e+01 5.4571815e-03 5.5563906e-03 1.4068062e-02 7.1966890e-03 1.4248042e-02 4.5056213e-02 4.0690941e-03 1.4990063e-03 3.6917832e-03
12068 1.3078200e+05 1.0000000e+00 3.0184701e+04 1.1128956e+09 1.0059730e+05 1.3582058e+05 8.8000000e+01 1.3319591e+05 9.9171731e+05 2.6246719e+03 9.9924828e+01 9.4744470e-03 3.5637517e-03 3.3655199e-03 1.4168320e-02 1.6047357e-02 1.5033327e-02 8.8765025e-03 2.2213690e-03 2.3710383e-03
12069 1.3121700e+05 1.0000000e+00 2.9666885e+04 1.3717919e+09 1.0155012e+05 1.3552331e+05 8.8000000e+01 1.3353547e+05 6.6049944e+05 1.9878438e+03 9.9929253e+01 8.2679037e-03 4.3236846e-03 7.1799359e-03 1.0905553e-02 1.2576741e-02 1.4338794e-02 9.3015768e-03 2.5964431e-03 1.1861831e-03
1206 1.30902000e+05 1.00000000e+00 2.92154473e+04 9.39230656e+08 1.01686555e+05 1.34448938e+05 9.50000000e+01 1.32803156e+05 5.47280312e+05 1.64578125e+03 9.99169922e+01 1.06995776e-02 4.56613628e-03 2.68945890e-03 1.25982678e-02 1.23922825e-02 2.09442992e-02 1.06338933e-02 4.66315448e-03 3.81343905e-03
12070 1.3112100e+05 1.0000000e+00 2.9855992e+04 1.2288334e+09 1.0126501e+05 1.3557442e+05 8.0000000e+01 1.3350283e+05 7.0930544e+05 2.0715938e+03 9.9911942e+01 8.5089449e-03 4.8497654e-03 2.1092889e-03 1.3791893e-02 1.2909549e-02 3.3133235e-02 7.4499720e-03 1.9762742e-03 3.1325754e-03
12077 1.31419000e+05 1.00000000e+00 2.43704824e+04 8.97332480e+08 1.07048516e+05 1.33722578e+05 8.40000000e+01 1.32883422e+05 1.38548250e+05 8.39156250e+02 9.99548798e+01 7.70220021e-03 2.89814593e-03 2.54102726e-03 1.19688408e-02 5.52331842e-03 1.77657744e-03 1.00666257e-02 1.50110712e-03 1.03657146e-03
12078 1.66555375e+05 2.00000000e+00 3.74987539e+04 2.16049536e+09 1.29056625e+05 1.37674156e+05 8.40000000e+01 1.35508047e+05 1.58991112e+06 2.16610938e+03 9.98320770e+01 1.01479245e-02 7.03316834e-03 9.25322156e-03 1.85355600e-02 1.99818145e-02 7.97054544e-02 1.09697878e-02 2.76503456e-03 9.54135507e-03
12079 3.0792934e+05 2.0000000e+00 5.8537070e+04 6.6271852e+09 2.4939228e+05 1.4299678e+05 9.1000000e+01 1.3779878e+05 5.0443385e+06 5.1980000e+03 9.9521996e+01 1.6401112e-02 2.1998966e-02 2.6254473e-02 3.3920109e-02 8.6312070e-02 2.5298053e-01 8.6122947e-03 4.2627845e-03 2.7166197e-02
1207 1.3067800e+05 1.0000000e+00 2.5238977e+04 9.1142861e+08 1.0543902e+05 1.3323253e+05 9.1000000e+01 1.3233156e+05 1.8619622e+05 9.0096875e+02 9.9947304e+01 9.6630892e-03 4.1985787e-03 1.6955344e-03 9.7889286e-03 6.5207104e-03 5.7858708e-03 1.0969473e-02 2.6989223e-03 1.3693088e-03
12081 1.3110000e+05 1.0000000e+00 3.0093137e+04 1.3917597e+09 1.0100686e+05 1.3539061e+05 8.4000000e+01 1.3352581e+05 6.6099088e+05 1.8647969e+03 9.9929184e+01 8.0873985e-03 3.8830258e-03 8.7168906e-03 1.1997201e-02 1.0249102e-02 1.3969038e-02 8.9324396e-03 2.1736028e-03 2.7610669e-03
