Image_ID srad_max srad_maxLoc srad_mean srad_var srad_dist sang_max sang_maxLoc sang_mean sang_var sang_dist wave_1 wave_2 wave_3 wave_4 wave_5 wave_6 wave_7 wave_8 wave_9 wave_10
11395 6.0168225e+06 2.0000000e+00 4.5827041e+05 1.2379832e+12 5.5585520e+06 6.4773656e+05 1.8000000e+02 4.2790156e+05 6.4965376e+09 2.1983500e+05 9.9946342e+01 1.4531307e-02 3.9183400e-03 9.4594789e-04 1.2370104e-02 3.8054707e-03 3.4619941e-04 1.3767268e-02 2.9933497e-03 7.2588178e-04
11396 6.0741610e+06 2.0000000e+00 4.5996484e+05 1.2612557e+12 5.6141960e+06 6.5345225e+05 9.0000000e+01 4.3175506e+05 6.6334228e+09 2.2169719e+05 9.9965866e+01 8.0267349e-03 2.3354858e-03 5.8608135e-04 8.3515989e-03 2.9256202e-03 4.7080757e-04 8.9253578e-03 2.0669445e-03 4.2643250e-04
11397 6.0016520e+06 2.0000000e+00 4.5529656e+05 1.2338219e+12 5.5463555e+06 6.4642900e+05 9.0000000e+01 4.2715316e+05 6.4932915e+09 2.1927584e+05 9.9968620e+01 8.1537720e-03 2.0120160e-03 5.0300587e-04 8.5418811e-03 1.9752104e-03 3.0811079e-04 7.5408127e-03 1.9497819e-03 4.1299957e-04
11399 6.0241990e+06 2.0000000e+00 4.5603006e+05 1.2405361e+12 5.5681690e+06 6.4685656e+05 1.8000000e+02 4.2762981e+05 6.4867738e+09 2.1922675e+05 9.9964233e+01 9.0377349e-03 2.5735861e-03 8.5505034e-04 8.8828271e-03 2.0314234e-03 6.7193451e-04 9.1712652e-03 2.0247460e-03 5.4924970e-04
1139 6.0472845e+06 2.0000000e+00 4.5853391e+05 1.2523277e+12 5.5887505e+06 6.4974562e+05 1.8000000e+02 4.2940256e+05 6.5509780e+09 2.2034306e+05 9.9965858e+01 8.4723523e-03 2.4412794e-03 5.4252642e-04 8.4458552e-03 2.3856463e-03 3.4483269e-04 8.5624140e-03 2.3710777e-03 4.7281382e-04
11400 6.0283060e+06 2.0000000e+00 4.5880391e+05 1.2422556e+12 5.5695020e+06 6.4923681e+05 9.0000000e+01 4.2931525e+05 6.5216788e+09 2.1992156e+05 9.9951691e+01 1.1587336e-02 2.8262206e-03 8.0992613e-04 1.2993140e-02 3.0079130e-03 7.5786561e-04 1.2377766e-02 3.1504815e-03 7.8670710e-04
11401 6.0368530e+06 2.0000000e+00 4.5768156e+05 1.2481920e+12 5.5791715e+06 6.5009544e+05 9.0000000e+01 4.2917050e+05 6.5667415e+09 2.2092494e+05 9.9971046e+01 6.8132323e-03 1.8650409e-03 6.5227202e-04 7.4681044e-03 1.8199708e-03 5.5417093e-04 7.3779593e-03 2.0572639e-03 3.5498792e-04
11403 6.0042765e+06 2.0000000e+00 4.5645831e+05 1.2340878e+12 5.5478180e+06 6.4788194e+05 1.8000000e+02 4.2771928e+05 6.5037317e+09 2.2016266e+05 9.9962364e+01 9.4711650e-03 2.4225570e-03 6.8836351e-04 9.4578033e-03 2.2041751e-03 6.7350682e-04 9.2895105e-03 2.7945372e-03 6.5464142e-04
11404 6.00135950e+06 2.00000000e+00 4.56061219e+05 1.23253463e+12 5.54529850e+06 6.46027312e+05 9.00000000e+01 4.26913812e+05 6.46312806e+09 2.19113500e+05 9.99599609e+01 9.82043985e-03 2.43165367e-03 5.74981153e-04 1.02387806e-02 2.84731528e-03 9.36340599e-04 1.00188805e-02 2.61534797e-03 4.71565756e-04
11406 5.9983890e+06 2.0000000e+00 4.5521038e+05 1.2321751e+12 5.5431785e+06 6.4602175e+05 1.8000000e+02 4.2677156e+05 6.4626995e+09 2.1925019e+05 9.9967667e+01 8.3772168e-03 2.0752025e-03 4.6885165e-04 8.3718486e-03 1.7962918e-03 6.0713291e-04 7.8757200e-03 2.2910817e-03 4.5377045e-04
11407 5.9840905e+06 2.0000000e+00 4.5399181e+05 1.2259125e+12 5.5300985e+06 6.4414850e+05 9.0000000e+01 4.2563788e+05 6.4241992e+09 2.1851062e+05 9.9963898e+01 8.9654122e-03 2.6990669e-03 5.2537391e-04 8.8791251e-03 2.2784304e-03 5.8738817e-04 8.9276591e-03 2.5716585e-03 7.0872542e-04
11408 6.0139040e+06 2.0000000e+00 4.5743506e+05 1.2385561e+12 5.5564690e+06 6.4799194e+05 1.8000000e+02 4.2815159e+05 6.4994883e+09 2.1984034e+05 9.9962738e+01 9.9259531e-03 2.0969305e-03 4.3575070e-04 8.8915657e-03 2.6927649e-03 3.4811359e-04 9.4967326e-03 2.8873817e-03 4.8174782e-04
11414 6.0264480e+06 2.0000000e+00 4.5709191e+05 1.2433139e+12 5.5693560e+06 6.4865506e+05 9.0000000e+01 4.2824641e+05 6.5267441e+09 2.2040866e+05 9.9966011e+01 9.3454979e-03 1.8403413e-03 6.6341553e-04 8.2668588e-03 2.0540673e-03 4.9112953e-04 8.2189199e-03 2.4562269e-03 5.5971061e-04
11416 6.0324860e+06 2.0000000e+00 4.5841500e+05 1.2450772e+12 5.5740710e+06 6.5036469e+05 9.0000000e+01 4.2921603e+05 6.5404227e+09 2.2114866e+05 9.9965584e+01 7.8524528e-03 2.3480484e-03 5.1962468e-04 8.3113126e-03 2.5357038e-03 4.7105280e-04 9.3006603e-03 2.4919398e-03 5.4266903e-04
11418 6.0471350e+06 2.0000000e+00 4.5462197e+05 1.2451894e+12 5.5925130e+06 6.4397450e+05 1.8000000e+02 4.2520128e+05 6.4032133e+09 2.1877322e+05 9.9972679e+01 4.6568164e-03 2.2457368e-03 2.6311926e-03 4.7054086e-03 2.2018673e-03 5.3267418e-03 3.5391799e-03 1.1888383e-03 6.9405610e-04
11419 6.0303050e+06 2.0000000e+00 4.5708197e+05 1.2463279e+12 5.5732230e+06 6.4919288e+05 9.0000000e+01 4.2881503e+05 6.5499873e+09 2.2037784e+05 9.9972885e+01 6.4879917e-03 2.6456923e-03 5.2201498e-04 6.3392804e-03 1.6724525e-03 4.1512816e-04 6.8146102e-03 1.5350314e-03 5.5338122e-04
11420 6.0534950e+06 2.0000000e+00 4.5875809e+05 1.2542805e+12 5.5947370e+06 6.5231869e+05 1.8000000e+02 4.3065719e+05 6.6014556e+09 2.2166150e+05 9.9968643e+01 7.5855395e-03 2.1461945e-03 5.7111174e-04 7.2195549e-03 1.8137792e-03 3.6688393e-04 8.6308178e-03 2.4265987e-03 5.3737161e-04
11421 6.0254235e+06 2.0000000e+00 4.5738381e+05 1.2412657e+12 5.5680395e+06 6.4845750e+05 1.8000000e+02 4.2834103e+05 6.5158984e+09 2.2011647e+05 9.9964714e+01 8.9089731e-03 2.3597428e-03 7.2983617e-04 8.8317357e-03 1.9376256e-03 4.7583872e-04 9.3750227e-03 1.9842291e-03 6.6525029e-04
11424 6.0140360e+06 2.0000000e+00 4.5692159e+05 1.2377466e+12 5.5571145e+06 6.4733362e+05 9.0000000e+01 4.2775019e+05 6.5049288e+09 2.1958344e+05 9.9958336e+01 1.0192140e-02 2.3263576e-03 8.8324165e-04 1.0889240e-02 2.7102975e-03 5.5587880e-04 1.0899923e-02 2.3904550e-03 7.1914156e-04
11425 6.0176675e+06 2.0000000e+00 4.5656216e+05 1.2405161e+12 5.5611055e+06 6.4764400e+05 1.8000000e+02 4.2807397e+05 6.5142149e+09 2.1957003e+05 9.9965973e+01 9.5144510e-03 2.2330065e-03 5.8898999e-04 8.3042327e-03 2.0044178e-03 6.2198157e-04 8.6347768e-03 1.6805428e-03 5.3784216e-04
11426 6.0378050e+06 2.0000000e+00 4.5850512e+05 1.2452945e+12 5.5793000e+06 6.4858562e+05 1.8000000e+02 4.2836641e+05 6.5175363e+09 2.2021922e+05 9.9951317e+01 1.1304402e-02 2.7171918e-03 4.9302867e-04 1.2162383e-02 2.7085291e-03 8.8271900e-04 1.3707828e-02 3.5478647e-03 1.0229428e-03
11429 5.9938890e+06 2.0000000e+00 4.5656847e+05 1.2373455e+12 5.5373205e+06 6.4756219e+05 9.0000000e+01 4.2717256e+05 6.5410376e+09 2.2038962e+05 9.9965424e+01 6.3331258e-03 1.8633074e-03 1.2763842e-03 6.3010082e-03 4.5825667e-03 6.3437149e-03 5.8888365e-03 1.0750926e-03 9.0350804e-04
1142 6.0201825e+06 2.0000000e+00 4.5676819e+05 1.2416394e+12 5.5634145e+06 6.4812644e+05 1.8000000e+02 4.2804359e+05 6.5122816e+09 2.2008284e+05 9.9964745e+01 8.1943832e-03 2.0669252e-03 6.5950409e-04 8.7248087e-03 2.4081043e-03 6.1135739e-04 9.7723464e-03 2.3614590e-03 4.8374434e-04
11430 6.0002400e+06 2.0000000e+00 4.5575700e+05 1.2337007e+12 5.5444830e+06 6.4596556e+05 9.0000000e+01 4.2683703e+05 6.4685363e+09 2.1912853e+05 9.9962662e+01 9.0297982e-03 2.4968106e-03 7.2317786e-04 9.5205707e-03 2.1917440e-03 4.9153541e-04 1.0384127e-02 2.0355291e-03 5.2857451e-04
11431 6.0046445e+06 2.0000000e+00 4.5587909e+05 1.2357370e+12 5.5487655e+06 6.4765138e+05 1.8000000e+02 4.2759244e+05 6.5213051e+09 2.2005894e+05 9.9967339e+01 8.3879167e-03 2.2131687e-03 5.9936324e-04 8.2303276e-03 2.1998107e-03 6.4610841e-04 8.6042518e-03 1.4526290e-03 3.3978740e-04
11437 5.9862060e+06 2.0000000e+00 4.5278809e+05 1.2247058e+12 5.5334180e+06 6.4338469e+05 9.0000000e+01 4.2465319e+05 6.4221363e+09 2.1873150e+05 9.9971848e+01 6.6375462e-03 2.2505850e-03 1.1596910e-03 6.0554803e-03 1.8187786e-03 5.7643797e-04 7.2033615e-03 2.0949184e-03 4.2906209e-04
11438 6.0125245e+06 2.0000000e+00 4.5651606e+05 1.2375522e+12 5.5560085e+06 6.4685088e+05 9.0000000e+01 4.2718797e+05 6.4922465e+09 2.1966291e+05 9.9962128e+01 8.3949510e-03 1.8765392e-03 6.1989663e-04 1.0504560e-02 2.3959076e-03 5.8709714e-04 1.0255583e-02 2.4387399e-03 8.2620402e-04
11439 6.0277785e+06 2.0000000e+00 4.5765684e+05 1.2444758e+12 5.5701215e+06 6.4921394e+05 1.8000000e+02 4.2867991e+05 6.5359662e+09 2.2053403e+05 9.9965729e+01 7.7639027e-03 1.9722108e-03 6.1398075e-04 9.4329538e-03 2.0446288e-03 4.1996650e-04 9.1140261e-03 2.3323277e-03 5.8175542e-04
1143 6.0087885e+06 2.0000000e+00 4.5620191e+05 1.2351524e+12 5.5525865e+06 6.4745144e+05 9.0000000e+01 4.2769875e+05 6.4976758e+09 2.1975269e+05 9.9958817e+01 9.5350305e-03 2.7119683e-03 8.9000049e-04 1.1089583e-02 2.3814235e-03 6.6029764e-04 1.0964043e-02 2.3159783e-03 5.9418706e-04
11440 6.0121615e+06 2.0000000e+00 4.5602478e+05 1.2385776e+12 5.5561365e+06 6.4786450e+05 9.0000000e+01 4.2814738e+05 6.4951680e+09 2.1971712e+05 9.9970589e+01 6.9742599e-03 1.6579912e-03 3.0111487e-04 7.9759071e-03 1.5833953e-03 7.0853578e-04 7.8107407e-03 1.9390360e-03 5.3370988e-04
11441 6.0131660e+06 2.0000000e+00 4.5594544e+05 1.2380480e+12 5.5572205e+06 6.4741488e+05 9.0000000e+01 4.2757603e+05 6.5151877e+09 2.1983884e+05 9.9967239e+01 8.3687026e-03 1.9345552e-03 4.8656313e-04 8.4007578e-03 2.0494328e-03 4.9541425e-04 8.4648756e-03 1.9726255e-03 5.2930432e-04
11444 6.0351540e+06 2.0000000e+00 4.5905984e+05 1.2454156e+12 5.5760940e+06 6.5016681e+05 9.0000000e+01 4.2954897e+05 6.5466209e+09 2.2061784e+05 9.9951591e+01 1.1854744e-02 2.5539123e-03 6.7774061e-04 1.3087054e-02 3.5165751e-03 5.4572383e-04 1.2294660e-02 3.1495292e-03 6.9711509e-04
11445 5.9439395e+06 2.0000000e+00 4.5068816e+05 1.2109135e+12 5.4932515e+06 6.4042269e+05 1.8000000e+02 4.2302550e+05 6.3651425e+09 2.1739719e+05 9.9972916e+01 7.1726134e-03 2.6811236e-03 5.9141999e-04 6.1141453e-03 1.7556470e-03 4.5417115e-04 6.1223293e-03 1.7215422e-03 4.1256819e-04
11446 6.0136395e+06 2.0000000e+00 4.5616119e+05 1.2377281e+12 5.5574785e+06 6.4741681e+05 9.0000000e+01 4.2783875e+05 6.4992082e+09 2.1957806e+05 9.9961861e+01 7.9791872e-03 2.5298644e-03 6.7849952e-04 1.0805253e-02 2.5678831e-03 7.7423855e-04 9.8979222e-03 2.1936125e-03 6.1395339e-04
1144 6.0248330e+06 2.0000000e+00 4.5597116e+05 1.2417961e+12 5.5688620e+06 6.4747238e+05 1.8000000e+02 4.2766400e+05 6.5128192e+09 2.1980838e+05 9.9968170e+01 7.9795234e-03 2.3025621e-03 6.3754129e-04 8.2651693e-03 1.5297000e-03 8.0172479e-04 8.2064383e-03 1.7412673e-03 4.6601854e-04
11450 6.0120080e+06 2.0000000e+00 4.5669422e+05 1.2383998e+12 5.5553140e+06 6.4764894e+05 9.0000000e+01 4.2795875e+05 6.5040983e+09 2.1969019e+05 9.9964577e+01 8.8381721e-03 2.2522269e-03 3.8301331e-04 9.2729377e-03 1.7387603e-03 5.8239483e-04 9.3262838e-03 2.2762269e-03 7.1109575e-04
11451 6.0198430e+06 2.0000000e+00 4.5788078e+05 1.2413640e+12 5.5619620e+06 6.4903925e+05 1.8000000e+02 4.2838912e+05 6.5228943e+09 2.2065012e+05 9.9959297e+01 1.1016990e-02 2.5305990e-03 7.1860326e-04 1.0308743e-02 2.2929602e-03 7.9465104e-04 9.8001957e-03 2.4753497e-03 7.3274621e-04
11452 5.98790050e+06 2.00000000e+00 4.57144781e+05 1.24371704e+12 5.53075550e+06 6.46365812e+05 9.00000000e+01 4.27034625e+05 6.48479232e+09 2.19331188e+05 9.99575729e+01 4.84730070e-03 4.63519059e-03 1.30622815e-02 3.95064522e-03 3.47354147e-03 6.06280519e-03 3.31629370e-03 9.38812969e-04 2.09326204e-03
11453 6.0017590e+06 2.0000000e+00 4.5643353e+05 1.2305672e+12 5.5453255e+06 6.4652081e+05 1.8000000e+02 4.2719622e+05 6.4540718e+09 2.1932459e+05 9.9956635e+01 1.0842133e-02 2.6613094e-03 5.7273381e-04 1.2219163e-02 2.9526537e-03 9.3373889e-04 9.8133720e-03 2.4583689e-03 8.6090242e-04
11454 6.0235100e+06 2.0000000e+00 4.5832781e+05 1.2422176e+12 5.5651820e+06 6.4895050e+05 9.0000000e+01 4.2874316e+05 6.5214223e+09 2.2020734e+05 9.9958481e+01 1.0146989e-02 2.1425991e-03 7.6197780e-04 1.0670749e-02 2.5473863e-03 3.8626094e-04 1.0920668e-02 2.8757385e-03 8.9141959e-04
11455 6.0153260e+06 2.0000000e+00 4.5535609e+05 1.2386249e+12 5.5599700e+06 6.4721250e+05 9.0000000e+01 4.2737497e+05 6.5113139e+09 2.1983753e+05 9.9971558e+01 7.1826740e-03 1.6209342e-03 3.7708244e-04 7.5541981e-03 2.3178842e-03 3.6138145e-04 7.0490255e-03 1.6236030e-03 3.2061827e-04
11457 6.0178195e+06 2.0000000e+00 4.5546434e+05 1.2391754e+12 5.5623550e+06 6.4676225e+05 9.0000000e+01 4.2716828e+05 6.4957880e+09 2.1959397e+05 9.9971191e+01 7.0021851e-03 1.6267746e-03 3.3844737e-04 7.3955762e-03 2.2623655e-03 4.3278778e-04 7.5427652e-03 1.7271321e-03 4.2626535e-04
11458 6.0130600e+06 2.0000000e+00 4.5657088e+05 1.2377108e+12 5.5564890e+06 6.4761681e+05 9.0000000e+01 4.2776684e+05 6.5114547e+09 2.1984997e+05 9.9964745e+01 9.0502221e-03 2.5311767e-03 7.3990895e-04 8.6524626e-03 2.7367233e-03 7.6142926e-04 7.8035672e-03 2.4550969e-03 4.4209455e-04
1145 6.0372290e+06 2.0000000e+00 4.5858047e+05 1.2475854e+12 5.5786485e+06 6.5007669e+05 1.8000000e+02 4.2913600e+05 6.5500754e+09 2.2094069e+05 9.9962387e+01 9.1622090e-03 2.3764570e-03 6.7835703e-04 9.8599978e-03 2.6145759e-03 6.0439907e-04 9.4965072e-03 2.1137858e-03 6.7636120e-04
11460 6.0009295e+06 2.0000000e+00 4.5508656e+05 1.2320438e+12 5.5458430e+06 6.4581550e+05 1.8000000e+02 4.2661281e+05 6.4769971e+09 2.1920269e+05 9.9965271e+01 8.0756946e-03 2.1900104e-03 6.4998696e-04 9.5731514e-03 2.3711482e-03 5.9496908e-04 8.6741382e-03 2.0021531e-03 5.4733577e-04
11461 6.0249200e+06 2.0000000e+00 4.5610944e+05 1.2411513e+12 5.5688105e+06 6.4797806e+05 1.8000000e+02 4.2800772e+05 6.5137060e+09 2.1997034e+05 9.9968132e+01 7.7696373e-03 1.7894612e-03 4.9360382e-04 8.6307060e-03 2.1040293e-03 4.7660855e-04 7.8389468e-03 2.4939089e-03 3.0799268e-04
11462 6.0131185e+06 2.0000000e+00 4.5662784e+05 1.2375298e+12 5.5564905e+06 6.4715194e+05 1.8000000e+02 4.2773569e+05 6.4945695e+09 2.1941625e+05 9.9960693e+01 1.0402949e-02 2.6224437e-03 6.4392877e-04 9.5669162e-03 2.4855516e-03 5.7548116e-04 9.9542132e-03 2.3927349e-03 6.4492883e-04
11466 6.0207410e+06 2.0000000e+00 4.5724284e+05 1.2409847e+12 5.5634980e+06 6.4902031e+05 9.0000000e+01 4.2853906e+05 6.5188470e+09 2.2048125e+05 9.9962379e+01 8.9494688e-03 2.2869112e-03 4.8628263e-04 9.9894339e-03 2.5582034e-03 6.9191703e-04 1.0191577e-02 2.0747911e-03 3.8753639e-04
11468 6.0145805e+06 2.0000000e+00 4.5654653e+05 1.2369173e+12 5.5580340e+06 6.4751800e+05 1.8000000e+02 4.2760612e+05 6.4824571e+09 2.1991188e+05 9.9962143e+01 9.3984660e-03 2.8504136e-03 9.9391374e-04 9.3369894e-03 2.2410408e-03 7.9095055e-04 9.4973501e-03 2.2316899e-03 4.9962313e-04
1146 5.9413790e+06 2.0000000e+00 4.5252834e+05 1.2078923e+12 5.4888505e+06 6.4021594e+05 1.8000000e+02 4.2241800e+05 6.3500396e+09 2.1779794e+05 9.9965591e+01 6.0875700e-03 2.3892992e-03 3.2247985e-03 6.9453823e-03 2.7359840e-03 3.7576628e-03 5.9149144e-03 2.1268800e-03 1.1837274e-03
11473 6.0244140e+06 2.0000000e+00 4.5680506e+05 1.2410174e+12 5.5676090e+06 6.4840794e+05 1.8000000e+02 4.2836738e+05 6.5115208e+09 2.2004056e+05 9.9966057e+01 8.4863938e-03 2.4996661e-03 5.4679456e-04 8.6195096e-03 2.2600449e-03 3.4777942e-04 8.8830870e-03 1.7967871e-03 4.5909864e-04
11474 5.9663895e+06 2.0000000e+00 4.5124797e+05 1.2172457e+12 5.5151415e+06 6.4163938e+05 1.8000000e+02 4.2343834e+05 6.3832740e+09 2.1820103e+05 9.9971451e+01 6.9441749e-03 1.9201628e-03 4.8455354e-04 7.6302863e-03 2.1829025e-03 2.9668640e-04 6.4758733e-03 1.9616850e-03 6.2834268e-04
11477 6.0338130e+06 2.0000000e+00 4.5854231e+05 1.2478954e+12 5.5752705e+06 6.5024681e+05 1.8000000e+02 4.2945812e+05 6.5739781e+09 2.2078869e+05 9.9965500e+01 8.2733631e-03 2.3835478e-03 5.3372688e-04 8.9673279e-03 1.8630633e-03 6.4679194e-04 9.2030670e-03 2.1378757e-03 4.0989448e-04
1147 6.0048450e+06 2.0000000e+00 4.5410397e+05 1.2365732e+12 5.5507410e+06 6.4643006e+05 9.0000000e+01 4.2693372e+05 6.4950451e+09 2.1949634e+05 9.9982574e+01 4.2229402e-03 9.7375375e-04 5.1439879e-04 3.8267449e-03 1.3090444e-03 1.3452701e-03 3.7009267e-03 1.0105622e-03 5.9169770e-04
11480 6.0069190e+06 2.0000000e+00 4.5434256e+05 1.2349886e+12 5.5525765e+06 6.4696475e+05 9.0000000e+01 4.2726650e+05 6.4836311e+09 2.1969825e+05 9.9983124e+01 3.8935174e-03 1.2654816e-03 6.1933085e-04 3.9790720e-03 1.3029085e-03 1.2168956e-03 3.3641311e-03 9.9009043e-04 3.2021440e-04
11481 6.0320910e+06 2.0000000e+00 4.5807497e+05 1.2440085e+12 5.5740160e+06 6.4851669e+05 1.8000000e+02 4.2853675e+05 6.5097682e+09 2.1997994e+05 9.9959587e+01 1.0658708e-02 2.4131716e-03 6.1153225e-04 1.0621441e-02 2.5089800e-03 5.4915063e-04 9.8229861e-03 2.4863563e-03 6.5594027e-04
11482 6.0387715e+06 2.0000000e+00 4.5756012e+05 1.2485071e+12 5.5812115e+06 6.4891888e+05 9.0000000e+01 4.2866747e+05 6.5403889e+09 2.2025141e+05 9.9965950e+01 7.7706678e-03 1.8353704e-03 4.8832881e-04 9.0223653e-03 2.3369819e-03 4.5078655e-04 9.2057362e-03 2.3662187e-03 6.1489368e-04
11486 6.0255180e+06 2.0000000e+00 4.5871653e+05 1.2423299e+12 5.5668015e+06 6.4930075e+05 9.0000000e+01 4.2877766e+05 6.5412014e+09 2.2052309e+05 9.9958061e+01 9.9107483e-03 3.0554039e-03 5.7272159e-04 1.1176509e-02 2.7569074e-03 3.3771712e-04 1.0735086e-02 2.7489248e-03 5.3782068e-04
11489 6.03141150e+06 2.00000000e+00 4.58676812e+05 1.24319590e+12 5.57273450e+06 6.48894750e+05 9.00000000e+01 4.28689969e+05 6.52007782e+09 2.20204781e+05 9.99502487e+01 1.29447840e-02 2.84639793e-03 8.70252552e-04 1.23141715e-02 2.65481556e-03 9.46916349e-04 1.34583144e-02 2.75592762e-03 8.12878134e-04
1148 6.0460050e+06 2.0000000e+00 4.5867272e+05 1.2519528e+12 5.5873325e+06 6.4933912e+05 9.0000000e+01 4.2904759e+05 6.5568993e+09 2.2029153e+05 9.9967590e+01 7.7174469e-03 3.9440054e-03 1.7631503e-03 6.6742944e-03 2.1018924e-03 5.0963147e-04 6.8946029e-03 1.9957242e-03 8.6481019e-04
11491 6.0247220e+06 2.0000000e+00 4.5790853e+05 1.2415873e+12 5.5668135e+06 6.4798869e+05 1.8000000e+02 4.2836897e+05 6.5085435e+09 2.1961972e+05 9.9958412e+01 1.1038862e-02 2.8769299e-03 6.4464600e-04 9.8507935e-03 2.6311888e-03 6.1467610e-04 1.0530067e-02 2.7956823e-03 6.2083791e-04
11492 5.9603735e+06 2.0000000e+00 4.5371962e+05 1.2231065e+12 5.5066540e+06 6.4595325e+05 1.8000000e+02 4.2635241e+05 6.4290560e+09 2.1960084e+05 9.9971642e+01 4.1945819e-03 2.8336674e-03 6.6820644e-03 3.7916452e-03 2.1312055e-03 3.0228791e-03 3.7083714e-03 1.0862538e-03 8.0688560e-04
11493 6.0392245e+06 2.0000000e+00 4.5693003e+05 1.2457373e+12 5.5822945e+06 6.4853950e+05 1.8000000e+02 4.2862572e+05 6.5166085e+09 2.1991378e+05 9.9965469e+01 7.9810517e-03 2.3661412e-03 4.0095107e-04 8.9487694e-03 2.0291635e-03 6.0266576e-04 9.3076769e-03 2.4651678e-03 3.7486249e-04
11496 6.0219470e+06 2.0000000e+00 4.5743897e+05 1.2413298e+12 5.5645080e+06 6.4902300e+05 1.8000000e+02 4.2838525e+05 6.5316787e+09 2.2063775e+05 9.9967651e+01 8.6608818e-03 2.2031639e-03 1.3357350e-03 7.8329239e-03 1.8044905e-03 6.2208646e-04 7.0821773e-03 2.1445886e-03 7.7267352e-04
11497 6.0195980e+06 2.0000000e+00 4.5609456e+05 1.2400348e+12 5.5635035e+06 6.4700662e+05 1.8000000e+02 4.2754644e+05 6.5033375e+09 2.1946019e+05 9.9966171e+01 8.6118029e-03 2.5674205e-03 6.6114526e-04 8.7106545e-03 1.9582466e-03 3.5772353e-04 8.3873700e-03 2.0023326e-03 5.1819714e-04
11499 6.0824470e+06 2.0000000e+00 4.6116081e+05 1.2652822e+12 5.6212860e+06 6.5671775e+05 1.8000000e+02 4.3422044e+05 6.6726984e+09 2.2249731e+05 9.9968201e+01 8.1095016e-03 2.2142211e-03 6.4608408e-04 8.2131168e-03 1.9888442e-03 6.5498939e-04 7.5395922e-03 1.9195484e-03 6.0512149e-04
11502 6.0149035e+06 2.0000000e+00 4.5604881e+05 1.2386224e+12 5.5588545e+06 6.4688569e+05 9.0000000e+01 4.2713694e+05 6.4887383e+09 2.1974875e+05 9.9968369e+01 6.9070328e-03 2.2451223e-03 6.9764903e-04 8.3312681e-03 2.2799261e-03 4.5737400e-04 8.2402453e-03 2.0068574e-03 4.7310424e-04
11504 6.0289260e+06 2.0000000e+00 4.5830288e+05 1.2456321e+12 5.5706230e+06 6.4916575e+05 1.8000000e+02 4.2870419e+05 6.5437814e+09 2.2046156e+05 9.9965302e+01 9.0511926e-03 2.0351738e-03 7.9333223e-04 9.1734733e-03 2.0331817e-03 4.2463964e-04 7.9639014e-03 2.5509060e-03 6.5891189e-04
11506 6.0349290e+06 2.0000000e+00 4.5769056e+05 1.2451257e+12 5.5772385e+06 6.4788375e+05 9.0000000e+01 4.2800875e+05 6.5175245e+09 2.1987500e+05 9.9961731e+01 1.0093435e-02 2.0052546e-03 6.7918299e-04 9.3732802e-03 2.0539314e-03 6.9052039e-04 1.0162777e-02 2.6427219e-03 5.8550242e-04
11508 5.9973100e+06 2.0000000e+00 4.5361072e+05 1.2300089e+12 5.5436995e+06 6.4529388e+05 1.8000000e+02 4.2628894e+05 6.4436577e+09 2.1900494e+05 9.9975899e+01 4.9344865e-03 1.8656293e-03 1.0279786e-03 5.7511879e-03 1.4102627e-03 8.6476706e-04 6.0816309e-03 1.3068297e-03 8.1221393e-04
1150 6.0257540e+06 2.0000000e+00 4.5677528e+05 1.2421811e+12 5.5689785e+06 6.4778469e+05 1.8000000e+02 4.2808766e+05 6.5167503e+09 2.1969703e+05 9.9963142e+01 9.4238687e-03 2.4509318e-03 4.3497892e-04 9.2346137e-03 2.2350207e-03 9.0444216e-04 8.9893872e-03 2.2670056e-03 7.9398899e-04
11510 6.0017115e+06 2.0000000e+00 4.5594512e+05 1.2318242e+12 5.5457665e+06 6.4580588e+05 1.8000000e+02 4.2696181e+05 6.4595200e+09 2.1884406e+05 9.9955994e+01 1.1361465e-02 3.1198361e-03 6.9074304e-04 1.1715312e-02 2.2251485e-03 7.7283720e-04 1.0463426e-02 2.8182499e-03 6.9174485e-04
11511 6.0285670e+06 2.0000000e+00 4.5666734e+05 1.2438071e+12 5.5718995e+06 6.4826594e+05 1.8000000e+02 4.2819712e+05 6.5280870e+09 2.2006881e+05 9.9969963e+01 7.0298645e-03 1.7900952e-03 6.3521566e-04 7.7889087e-03 1.5876796e-03 4.7656833e-04 8.2922783e-03 2.0051624e-03 4.8622637e-04
11512 6.0136685e+06 2.0000000e+00 4.5784316e+05 1.2383182e+12 5.5558255e+06 6.4773838e+05 9.0000000e+01 4.2796444e+05 6.5229737e+09 2.1977394e+05 9.9955383e+01 1.0611757e-02 2.6896535e-03 5.8799831e-04 1.1578034e-02 2.6856414e-03 5.5129017e-04 1.2461567e-02 3.0126292e-03 4.4685756e-04
11514 6.0157635e+06 2.0000000e+00 4.5625869e+05 1.2386668e+12 5.5595050e+06 6.4777731e+05 9.0000000e+01 4.2780591e+05 6.5082460e+09 2.1997141e+05 9.9970886e+01 7.3457742e-03 2.3448502e-03 5.7228742e-04 6.7853299e-03 2.0232596e-03 4.6620236e-04 7.2176694e-03 1.9818933e-03 2.7504924e-04
